Arm,Reward,Regret,Algorithm
3,1.232829582412851,0,Thompson Sampling
3,3.4745639936832826,0,Thompson Sampling
3,4.497778604730682,0,Thompson Sampling
3,4.714233735342095,0,Thompson Sampling
3,3.599471438793219,0,Thompson Sampling
3,4.461754322533378,0,Thompson Sampling
2,4.029851160893568,1,Thompson Sampling
3,3.831519823441231,0,Thompson Sampling
3,4.7660480845052025,0,Thompson Sampling
2,2.0921755959010575,1,Thompson Sampling
3,4.809526031590103,0,Thompson Sampling
3,4.233777907511287,0,Thompson Sampling
3,3.3748348229412555,0,Thompson Sampling
3,5.481331033701018,0,Thompson Sampling
3,2.901989487497608,0,Thompson Sampling
3,5.358086479681478,0,Thompson Sampling
3,4.599703721805266,0,Thompson Sampling
3,2.9770106349078684,0,Thompson Sampling
2,2.1217631705531854,1,Thompson Sampling
3,2.4978102244395193,0,Thompson Sampling
3,4.788817539921757,0,Thompson Sampling
3,3.676105448456112,0,Thompson Sampling
3,4.194955722712459,0,Thompson Sampling
3,5.144892314424068,0,Thompson Sampling
3,5.423089402446008,0,Thompson Sampling
3,2.8288537537851677,0,Thompson Sampling
3,4.828836492421375,0,Thompson Sampling
3,2.8567271069125666,0,Thompson Sampling
3,3.372266504086774,0,Thompson Sampling
3,4.319473171420489,0,Thompson Sampling
2,2.4459225536777778,1,Thompson Sampling
3,2.6612240781415424,0,Thompson Sampling
3,3.280807282187899,0,Thompson Sampling
3,3.9715126861369567,0,Thompson Sampling
3,3.5859429120848056,0,Thompson Sampling
2,2.7455851697606546,1,Thompson Sampling
3,3.678648741251625,0,Thompson Sampling
3,5.151655583365259,0,Thompson Sampling
3,5.424113486660418,0,Thompson Sampling
3,3.457018129650353,0,Thompson Sampling
3,3.121975858605569,0,Thompson Sampling
3,5.27179041403674,0,Thompson Sampling
3,3.4108884464412474,0,Thompson Sampling
3,4.03995224864913,0,Thompson Sampling
3,3.3868618275815185,0,Thompson Sampling
3,4.741272513063618,0,Thompson Sampling
3,2.6023857426067023,0,Thompson Sampling
3,5.188700583908776,0,Thompson Sampling
3,2.874948699402167,0,Thompson Sampling
3,3.5034816284420534,0,Thompson Sampling
3,4.5544477422478264,0,Thompson Sampling
3,3.066247364372991,0,Thompson Sampling
3,3.3124770667817733,0,Thompson Sampling
3,4.281062638646629,0,Thompson Sampling
3,3.348661451477606,0,Thompson Sampling
3,5.17033053245348,0,Thompson Sampling
3,3.010552076433312,0,Thompson Sampling
3,3.662472165649562,0,Thompson Sampling
3,3.0892966646036184,0,Thompson Sampling
3,3.5458136354863643,0,Thompson Sampling
3,4.094984700320888,0,Thompson Sampling
3,5.0170700012690554,0,Thompson Sampling
2,2.953005161379897,1,Thompson Sampling
2,2.731714037852549,1,Thompson Sampling
3,3.867410311083777,0,Thompson Sampling
3,5.819315326107471,0,Thompson Sampling
3,4.613733647578689,0,Thompson Sampling
3,2.9558754910852607,0,Thompson Sampling
3,2.557162751909429,0,Thompson Sampling
3,5.873093105851481,0,Thompson Sampling
3,3.393537091695365,0,Thompson Sampling
2,2.8396266898467455,1,Thompson Sampling
3,4.093595574193689,0,Thompson Sampling
3,3.257191735333151,0,Thompson Sampling
3,3.8204917623716383,0,Thompson Sampling
3,4.91129581112266,0,Thompson Sampling
3,3.7965127251539994,0,Thompson Sampling
3,5.004567448538985,0,Thompson Sampling
2,1.9922051575207715,1,Thompson Sampling
3,2.972414797611281,0,Thompson Sampling
3,3.2121219237159235,0,Thompson Sampling
2,2.005496667370414,1,Thompson Sampling
3,3.078990937393903,0,Thompson Sampling
3,3.3328460835596116,0,Thompson Sampling
3,4.962461916644068,0,Thompson Sampling
3,3.429715667369996,0,Thompson Sampling
3,3.1158362932029124,0,Thompson Sampling
3,4.967341925525993,0,Thompson Sampling
3,5.728613340948339,0,Thompson Sampling
3,5.653552963616591,0,Thompson Sampling
3,3.1121649037867303,0,Thompson Sampling
3,4.237258347210644,0,Thompson Sampling
3,3.74806228529577,0,Thompson Sampling
3,3.202614995554831,0,Thompson Sampling
3,3.618365296828312,0,Thompson Sampling
3,4.138072731249565,0,Thompson Sampling
3,3.378789629942327,0,Thompson Sampling
3,4.439882653738589,0,Thompson Sampling
2,4.77865430909962,1,Thompson Sampling
3,4.04127946723335,0,Thompson Sampling
3,5.7225937261349085,0,Thompson Sampling
3,4.457467599193226,0,Thompson Sampling
2,4.257382790527636,1,Thompson Sampling
3,2.4292980703198355,0,Thompson Sampling
3,2.5664939452130024,0,Thompson Sampling
3,4.823256842131815,0,Thompson Sampling
3,4.066075727847462,0,Thompson Sampling
3,3.8146048265691634,0,Thompson Sampling
3,3.2006620928109015,0,Thompson Sampling
3,3.9266559690485017,0,Thompson Sampling
3,4.254379225535566,0,Thompson Sampling
3,3.040539521328278,0,Thompson Sampling
3,5.273215511419907,0,Thompson Sampling
3,3.3777793832434715,0,Thompson Sampling
3,3.358422062334444,0,Thompson Sampling
3,2.811992191859069,0,Thompson Sampling
2,4.2173641895121525,1,Thompson Sampling
3,4.405322453498477,0,Thompson Sampling
3,6.28833755317643,0,Thompson Sampling
3,3.7596901826872027,0,Thompson Sampling
3,5.444554491073896,0,Thompson Sampling
3,5.5228933412249654,0,Thompson Sampling
2,5.140038987001414,1,Thompson Sampling
3,4.127450736188158,0,Thompson Sampling
3,5.207706875426803,0,Thompson Sampling
3,3.821888169815164,0,Thompson Sampling
3,3.844493850705233,0,Thompson Sampling
3,4.503837635653898,0,Thompson Sampling
3,3.635844963551668,0,Thompson Sampling
3,4.553571408536179,0,Thompson Sampling
3,4.406127505114471,0,Thompson Sampling
3,3.563110870945546,0,Thompson Sampling
3,3.093357934810215,0,Thompson Sampling
3,4.6198887173586165,0,Thompson Sampling
3,3.626015250538038,0,Thompson Sampling
3,3.091651564618862,0,Thompson Sampling
3,4.563205231115253,0,Thompson Sampling
3,3.8879884947253442,0,Thompson Sampling
2,3.448729936838907,1,Thompson Sampling
3,4.405733345910969,0,Thompson Sampling
3,3.6071705733201296,0,Thompson Sampling
3,3.5489552903631245,0,Thompson Sampling
3,4.482114026831098,0,Thompson Sampling
3,4.064906850701194,0,Thompson Sampling
3,4.252581973184378,0,Thompson Sampling
3,2.6949905850789344,0,Thompson Sampling
3,3.5398975261610737,0,Thompson Sampling
3,4.291026677860422,0,Thompson Sampling
2,3.8027616660810963,1,Thompson Sampling
3,2.5767672656965743,0,Thompson Sampling
3,5.901398098862395,0,Thompson Sampling
3,3.4485750410841254,0,Thompson Sampling
3,5.4210938885943385,0,Thompson Sampling
3,4.5778351970246955,0,Thompson Sampling
3,3.1698807514354845,0,Thompson Sampling
3,3.71724939764903,0,Thompson Sampling
3,3.687495523301406,0,Thompson Sampling
3,4.28066792349265,0,Thompson Sampling
3,4.654542623801889,0,Thompson Sampling
3,3.68858584092649,0,Thompson Sampling
3,4.2860149172669315,0,Thompson Sampling
3,5.371547971002681,0,Thompson Sampling
3,3.946541888134173,0,Thompson Sampling
3,4.456036999163918,0,Thompson Sampling
3,3.8544354226375375,0,Thompson Sampling
3,4.230318047803983,0,Thompson Sampling
3,3.739671869567143,0,Thompson Sampling
3,4.382400213912492,0,Thompson Sampling
2,3.0595703506756338,1,Thompson Sampling
2,2.9835379274058926,1,Thompson Sampling
3,3.77563345213734,0,Thompson Sampling
3,3.0775432989047333,0,Thompson Sampling
3,3.0265840299726117,0,Thompson Sampling
3,6.23519487985913,0,Thompson Sampling
3,3.882695680537605,0,Thompson Sampling
3,3.8012316130153256,0,Thompson Sampling
3,3.984303244600025,0,Thompson Sampling
3,2.9726434279869807,0,Thompson Sampling
3,1.2325631052106418,0,Thompson Sampling
3,6.530745359731626,0,Thompson Sampling
3,5.417099411916956,0,Thompson Sampling
3,6.758609219061262,0,Thompson Sampling
3,3.837260849338526,0,Thompson Sampling
3,4.058142997398312,0,Thompson Sampling
3,3.5071253345054823,0,Thompson Sampling
2,3.2117814089371457,1,Thompson Sampling
3,3.296104530484385,0,Thompson Sampling
3,4.69821351514847,0,Thompson Sampling
2,3.182367916577215,1,Thompson Sampling
3,4.3213275182316,0,Thompson Sampling
3,4.245977410132605,0,Thompson Sampling
3,5.381519678250696,0,Thompson Sampling
3,3.6105076885313103,0,Thompson Sampling
3,4.013515640361955,0,Thompson Sampling
3,5.412662910206221,0,Thompson Sampling
3,2.721216416057211,0,Thompson Sampling
3,2.562558181736406,0,Thompson Sampling
3,2.1281292316898357,0,Thompson Sampling
3,4.963078017176294,0,Thompson Sampling
3,4.3623647579551,0,Thompson Sampling
3,2.8396374869858434,0,Thompson Sampling
3,4.662978417985518,0,Thompson Sampling
3,3.535138647017609,0,Thompson Sampling
3,2.675201512482262,0,Thompson Sampling
3,4.589801555554715,0,Thompson Sampling
2,2.7791311598531836,1,Thompson Sampling
3,6.424344021825297,0,Thompson Sampling
3,4.0440513045474065,0,Thompson Sampling
3,2.605593035189248,0,Thompson Sampling
3,2.7993572719079483,0,Thompson Sampling
3,3.8634877381313464,0,Thompson Sampling
3,5.541554339284967,0,Thompson Sampling
3,3.618520522803164,0,Thompson Sampling
3,3.3535932296395394,0,Thompson Sampling
2,2.7461604798730592,1,Thompson Sampling
3,2.292892790151715,0,Thompson Sampling
3,3.638899274744362,0,Thompson Sampling
3,4.804773369867702,0,Thompson Sampling
3,5.191434204421383,0,Thompson Sampling
3,4.5124530512751155,0,Thompson Sampling
3,4.741119362164767,0,Thompson Sampling
3,2.7554144015889523,0,Thompson Sampling
3,4.681438777007349,0,Thompson Sampling
3,2.1582572842080507,0,Thompson Sampling
3,4.099004235301061,0,Thompson Sampling
2,1.0047548302204194,1,Thompson Sampling
3,3.0581375203185046,0,Thompson Sampling
3,3.192530869337203,0,Thompson Sampling
3,2.5314792397694115,0,Thompson Sampling
3,4.014608688440704,0,Thompson Sampling
3,2.825497799207346,0,Thompson Sampling
3,3.857721455500588,0,Thompson Sampling
3,2.855726788015618,0,Thompson Sampling
3,3.6834248395780715,0,Thompson Sampling
3,4.136344740291061,0,Thompson Sampling
2,2.2956068602760893,1,Thompson Sampling
3,4.208972815698233,0,Thompson Sampling
3,6.06972144053468,0,Thompson Sampling
3,4.526747933184048,0,Thompson Sampling
3,1.6494097528912959,0,Thompson Sampling
3,3.7738434452543093,0,Thompson Sampling
2,3.2880247367350868,1,Thompson Sampling
3,4.156637575570106,0,Thompson Sampling
3,3.665930044691904,0,Thompson Sampling
3,4.749412555880614,0,Thompson Sampling
3,5.3660624699916015,0,Thompson Sampling
3,2.6649092063507895,0,Thompson Sampling
3,2.407131767856242,0,Thompson Sampling
3,3.0758452494556163,0,Thompson Sampling
3,2.217628497938426,0,Thompson Sampling
3,3.937408597970883,0,Thompson Sampling
3,3.584861294721692,0,Thompson Sampling
3,4.991500809828427,0,Thompson Sampling
3,4.011867363962041,0,Thompson Sampling
3,5.010379344789033,0,Thompson Sampling
3,4.349367808280389,0,Thompson Sampling
3,3.6161807796882037,0,Thompson Sampling
3,5.570992592040966,0,Thompson Sampling
3,2.4399591067810795,0,Thompson Sampling
2,2.0804789128049945,1,Thompson Sampling
3,5.379069186795974,0,Thompson Sampling
3,1.502257576399177,0,Thompson Sampling
3,4.434078876787654,0,Thompson Sampling
3,4.063293600409526,0,Thompson Sampling
3,4.585255205225646,0,Thompson Sampling
3,6.157120133415639,0,Thompson Sampling
2,3.246953885697259,1,Thompson Sampling
3,5.354583851890288,0,Thompson Sampling
3,5.043234665602891,0,Thompson Sampling
3,5.0149801184543445,0,Thompson Sampling
3,3.3378424146832777,0,Thompson Sampling
3,3.3592424625220376,0,Thompson Sampling
3,5.715500766686405,0,Thompson Sampling
3,5.042523090930533,0,Thompson Sampling
2,2.796132893514904,1,Thompson Sampling
3,4.579957148862452,0,Thompson Sampling
3,3.350425546561512,0,Thompson Sampling
3,4.797114887274894,0,Thompson Sampling
3,4.71444354374338,0,Thompson Sampling
3,3.0644823514231287,0,Thompson Sampling
3,4.910423873293757,0,Thompson Sampling
3,2.9744666403281883,0,Thompson Sampling
3,6.004031783668015,0,Thompson Sampling
3,3.4943862443121647,0,Thompson Sampling
3,3.0204046463888865,0,Thompson Sampling
3,5.419015155470983,0,Thompson Sampling
3,2.096123291763057,0,Thompson Sampling
3,2.995079622754014,0,Thompson Sampling
3,3.897962759333518,0,Thompson Sampling
3,4.219594599963572,0,Thompson Sampling
3,4.197546494239015,0,Thompson Sampling
3,3.7680237251800324,0,Thompson Sampling
3,4.407231606327585,0,Thompson Sampling
3,4.169688301192527,0,Thompson Sampling
2,3.975649285452433,1,Thompson Sampling
3,4.743347859225614,0,Thompson Sampling
3,3.4400819803922285,0,Thompson Sampling
3,4.379225683857076,0,Thompson Sampling
3,5.72492182769856,0,Thompson Sampling
3,4.046831369567229,0,Thompson Sampling
3,4.574131399136804,0,Thompson Sampling
3,5.3017160125755005,0,Thompson Sampling
3,2.227448532593302,0,Thompson Sampling
2,3.029140478339197,1,Thompson Sampling
3,2.7411517485536416,0,Thompson Sampling
2,3.861411762840101,1,Thompson Sampling
3,3.499651856350047,0,Thompson Sampling
3,5.331212046873508,0,Thompson Sampling
3,2.7545789709777777,0,Thompson Sampling
3,5.149328618144455,0,Thompson Sampling
3,4.599262979085275,0,Thompson Sampling
3,3.3473714302647313,0,Thompson Sampling
3,4.730727662888057,0,Thompson Sampling
3,5.1313119627524495,0,Thompson Sampling
3,3.4210030431499865,0,Thompson Sampling
2,4.267200347387624,1,Thompson Sampling
3,5.874437166753398,0,Thompson Sampling
3,3.551297560478491,0,Thompson Sampling
3,4.630556553802486,0,Thompson Sampling
3,3.0876937901968735,0,Thompson Sampling
3,3.3153907448273365,0,Thompson Sampling
3,5.1559894741282415,0,Thompson Sampling
2,4.287786350774633,1,Thompson Sampling
3,5.056638400722356,0,Thompson Sampling
3,4.929986012594314,0,Thompson Sampling
3,4.089820212783216,0,Thompson Sampling
3,3.3811603897542373,0,Thompson Sampling
3,3.1785681366545555,0,Thompson Sampling
3,3.3479017489730776,0,Thompson Sampling
3,4.6455799241632825,0,Thompson Sampling
3,4.703267842279956,0,Thompson Sampling
3,4.394939351266852,0,Thompson Sampling
3,2.1088050749221887,0,Thompson Sampling
3,4.682509846724187,0,Thompson Sampling
3,5.349719020126659,0,Thompson Sampling
3,2.832920111077388,0,Thompson Sampling
3,2.8294086060118993,0,Thompson Sampling
3,5.673371756075089,0,Thompson Sampling
2,5.517079880658828,1,Thompson Sampling
3,3.559642119809805,0,Thompson Sampling
3,2.3636604644301196,0,Thompson Sampling
2,2.8460302138612383,1,Thompson Sampling
3,5.109462447545461,0,Thompson Sampling
2,2.9589224290330107,1,Thompson Sampling
3,2.956427077308782,0,Thompson Sampling
3,2.77774096204259,0,Thompson Sampling
3,4.788521248604853,0,Thompson Sampling
3,3.9238091083277378,0,Thompson Sampling
3,3.919854175892678,0,Thompson Sampling
2,2.5174635704105235,1,Thompson Sampling
3,3.534382642247337,0,Thompson Sampling
3,2.6758116635021203,0,Thompson Sampling
3,4.532484805689026,0,Thompson Sampling
3,4.538741285961008,0,Thompson Sampling
3,3.7430356278750607,0,Thompson Sampling
3,3.4174968138256063,0,Thompson Sampling
3,4.5917092002425965,0,Thompson Sampling
3,2.8939964717717572,0,Thompson Sampling
3,3.9243993038017626,0,Thompson Sampling
3,4.771845722871939,0,Thompson Sampling
3,2.967368404250784,0,Thompson Sampling
3,6.585193060985457,0,Thompson Sampling
3,4.93713826133727,0,Thompson Sampling
2,2.4242507757135776,1,Thompson Sampling
3,3.9816102128142816,0,Thompson Sampling
3,3.1859300631443745,0,Thompson Sampling
2,3.3657817070630927,1,Thompson Sampling
3,4.987701369382889,0,Thompson Sampling
3,4.134912616711171,0,Thompson Sampling
3,4.053322816677197,0,Thompson Sampling
3,4.591705514221471,0,Thompson Sampling
3,3.763700451325939,0,Thompson Sampling
3,3.948426394280429,0,Thompson Sampling
3,2.8677834285108803,0,Thompson Sampling
3,3.1704546609539666,0,Thompson Sampling
3,4.704874257366001,0,Thompson Sampling
3,6.52088209867836,0,Thompson Sampling
3,4.675038790788505,0,Thompson Sampling
3,5.093259171603923,0,Thompson Sampling
3,5.490905961576562,0,Thompson Sampling
3,4.413841283687987,0,Thompson Sampling
3,5.594073475398986,0,Thompson Sampling
3,3.9440282405099896,0,Thompson Sampling
2,4.345521489637717,1,Thompson Sampling
3,5.469199442264065,0,Thompson Sampling
3,4.367581279372821,0,Thompson Sampling
3,4.6857757038903625,0,Thompson Sampling
3,3.2924034766337655,0,Thompson Sampling
3,3.6158276764877497,0,Thompson Sampling
3,4.415574251604562,0,Thompson Sampling
3,3.3028010312457328,0,Thompson Sampling
3,4.942253637090941,0,Thompson Sampling
3,5.299171877056943,0,Thompson Sampling
3,4.510708261927055,0,Thompson Sampling
3,5.168700105662526,0,Thompson Sampling
3,4.564948232887353,0,Thompson Sampling
3,4.416061055575203,0,Thompson Sampling
3,3.591177561011132,0,Thompson Sampling
3,5.252722703501741,0,Thompson Sampling
3,3.9650017174041428,0,Thompson Sampling
2,5.412499817695037,1,Thompson Sampling
2,4.224656717212891,1,Thompson Sampling
3,3.0957510680809732,0,Thompson Sampling
3,4.437007278870034,0,Thompson Sampling
3,4.194166064052979,0,Thompson Sampling
3,3.894965860408091,0,Thompson Sampling
3,4.4971388349889505,0,Thompson Sampling
3,5.191631664102643,0,Thompson Sampling
3,3.531592729129029,0,Thompson Sampling
3,3.8942038008247093,0,Thompson Sampling
3,4.48036126600734,0,Thompson Sampling
3,2.4524884690735056,0,Thompson Sampling
3,4.68798208979854,0,Thompson Sampling
3,4.386900689359127,0,Thompson Sampling
2,3.2335836071943738,1,Thompson Sampling
3,4.709156552627617,0,Thompson Sampling
2,4.208718130362342,1,Thompson Sampling
3,3.2558530300752477,0,Thompson Sampling
3,1.797005842810575,0,Thompson Sampling
3,3.573173426845052,0,Thompson Sampling
3,4.649826710461633,0,Thompson Sampling
3,3.452630354985569,0,Thompson Sampling
3,3.9683588570242194,0,Thompson Sampling
3,3.34629547573145,0,Thompson Sampling
3,2.804479768242662,0,Thompson Sampling
3,6.661234323974886,0,Thompson Sampling
3,5.579459891617439,0,Thompson Sampling
3,4.088237741809755,0,Thompson Sampling
3,4.306377097705639,0,Thompson Sampling
3,4.556257347887452,0,Thompson Sampling
3,4.541506976959265,0,Thompson Sampling
3,3.4243015994904678,0,Thompson Sampling
3,3.6351919863743065,0,Thompson Sampling
3,3.5240965690049544,0,Thompson Sampling
3,4.712892449595171,0,Thompson Sampling
3,2.9048347311285605,0,Thompson Sampling
3,5.700347232455348,0,Thompson Sampling
3,4.586614196784278,0,Thompson Sampling
3,1.8161636373260706,0,Thompson Sampling
3,6.384442625637989,0,Thompson Sampling
3,4.6605793816773105,0,Thompson Sampling
3,5.198588166630874,0,Thompson Sampling
3,3.2250640076968904,0,Thompson Sampling
3,3.979727091516463,0,Thompson Sampling
3,3.4312039193744317,0,Thompson Sampling
3,4.4417561444515945,0,Thompson Sampling
3,5.521790605859299,0,Thompson Sampling
3,4.349872339289508,0,Thompson Sampling
3,4.343360970222684,0,Thompson Sampling
3,4.149027202542989,0,Thompson Sampling
3,3.763289036636644,0,Thompson Sampling
3,2.4659903173468045,0,Thompson Sampling
3,5.0582172567948795,0,Thompson Sampling
3,3.9042875784831277,0,Thompson Sampling
3,3.5311864547087968,0,Thompson Sampling
2,4.874697173562596,1,Thompson Sampling
3,3.4855373432190877,0,Thompson Sampling
3,5.29879160535577,0,Thompson Sampling
3,3.6669777297311716,0,Thompson Sampling
3,3.3655998680926205,0,Thompson Sampling
3,3.123348876146579,0,Thompson Sampling
3,5.137353460490923,0,Thompson Sampling
3,5.444638951270657,0,Thompson Sampling
3,3.4299248084360068,0,Thompson Sampling
3,4.159850023632131,0,Thompson Sampling
3,4.339496511796213,0,Thompson Sampling
3,1.181837650719383,0,Thompson Sampling
3,4.753589941944865,0,Thompson Sampling
3,4.3061605375218885,0,Thompson Sampling
3,4.93081123165203,0,Thompson Sampling
3,4.126003297659921,0,Thompson Sampling
3,3.997231575666941,0,Thompson Sampling
3,4.090803312198526,0,Thompson Sampling
3,3.642182670003646,0,Thompson Sampling
3,5.488993092733307,0,Thompson Sampling
3,4.125444714959117,0,Thompson Sampling
3,4.542415653304026,0,Thompson Sampling
3,4.334254997774729,0,Thompson Sampling
3,3.6767310379875875,0,Thompson Sampling
3,4.058568513798903,0,Thompson Sampling
3,4.5971238262454435,0,Thompson Sampling
3,4.0651726821834435,0,Thompson Sampling
3,3.7348580542703695,0,Thompson Sampling
3,3.0308602672452145,0,Thompson Sampling
3,4.730870666936002,0,Thompson Sampling
3,5.238870069232552,0,Thompson Sampling
3,5.449052822096173,0,Thompson Sampling
3,5.012616434030427,0,Thompson Sampling
3,2.9491909284010376,0,Thompson Sampling
3,4.885572138484333,0,Thompson Sampling
2,2.242142790664938,1,Thompson Sampling
3,1.9139595037203994,0,Thompson Sampling
3,4.2697812505659885,0,Thompson Sampling
3,4.620209563633411,0,Thompson Sampling
3,3.790550842535699,0,Thompson Sampling
3,2.8777896283013584,0,Thompson Sampling
3,3.9919167338674826,0,Thompson Sampling
3,3.093891103083345,0,Thompson Sampling
3,4.26030624467237,0,Thompson Sampling
2,3.7855371525745056,1,Thompson Sampling
3,2.395129325685541,0,Thompson Sampling
3,4.445156644260776,0,Thompson Sampling
3,5.030623879793659,0,Thompson Sampling
3,2.899129517206694,0,Thompson Sampling
3,2.8026536248049996,0,Thompson Sampling
3,3.223182349089161,0,Thompson Sampling
3,3.8801454042298626,0,Thompson Sampling
3,5.023023909801861,0,Thompson Sampling
3,3.5608123654603747,0,Thompson Sampling
3,5.081794354382094,0,Thompson Sampling
2,2.9190350456650354,1,Thompson Sampling
3,4.005466536463032,0,Thompson Sampling
3,2.2558603478741333,0,Thompson Sampling
2,3.5462642197575707,1,Thompson Sampling
3,4.404456428059008,0,Thompson Sampling
3,4.228597680093223,0,Thompson Sampling
2,2.322606816024387,1,Thompson Sampling
2,2.213638295224266,1,Thompson Sampling
2,3.727759866063606,1,Thompson Sampling
3,4.085719304089356,0,Thompson Sampling
3,3.7571209767724,0,Thompson Sampling
3,3.004971955700002,0,Thompson Sampling
3,5.161693010945095,0,Thompson Sampling
3,3.659969567216098,0,Thompson Sampling
3,4.830222480193055,0,Thompson Sampling
3,5.913212176959859,0,Thompson Sampling
3,3.512786415013028,0,Thompson Sampling
3,3.8843522273494364,0,Thompson Sampling
3,5.266435315353517,0,Thompson Sampling
3,4.0272203839545435,0,Thompson Sampling
3,5.316670473625763,0,Thompson Sampling
3,5.114254818829636,0,Thompson Sampling
3,4.707809700637462,0,Thompson Sampling
3,3.6226055839819638,0,Thompson Sampling
3,3.9947211298341787,0,Thompson Sampling
3,3.132368323928867,0,Thompson Sampling
3,6.075929929313441,0,Thompson Sampling
3,4.398824865275169,0,Thompson Sampling
3,5.03355946593015,0,Thompson Sampling
3,4.578076195662055,0,Thompson Sampling
3,3.8230948539502383,0,Thompson Sampling
3,3.0099565804008614,0,Thompson Sampling
2,2.2091976290891426,1,Thompson Sampling
3,3.1052210339142854,0,Thompson Sampling
3,3.935280065201901,0,Thompson Sampling
3,3.5243957938689743,0,Thompson Sampling
3,3.3935332741812934,0,Thompson Sampling
3,4.3154054220135665,0,Thompson Sampling
3,4.167953530295463,0,Thompson Sampling
3,4.246141387344433,0,Thompson Sampling
3,3.9715087159540023,0,Thompson Sampling
3,4.184914075004558,0,Thompson Sampling
3,4.0802910005693,0,Thompson Sampling
3,3.4386388925945797,0,Thompson Sampling
3,4.133645894046942,0,Thompson Sampling
2,1.8499819129260047,1,Thompson Sampling
3,3.8047641453621024,0,Thompson Sampling
3,3.9875499299749464,0,Thompson Sampling
3,3.96601517413109,0,Thompson Sampling
3,5.764443902805674,0,Thompson Sampling
3,5.638315731086494,0,Thompson Sampling
2,1.5824373015216604,1,Thompson Sampling
3,4.44770619270131,0,Thompson Sampling
3,5.291587151661273,0,Thompson Sampling
2,2.4280648172072294,1,Thompson Sampling
3,4.54007264602188,0,Thompson Sampling
3,3.5844461718476364,0,Thompson Sampling
3,5.254383967657194,0,Thompson Sampling
3,3.2202457308226116,0,Thompson Sampling
3,2.485572874574311,0,Thompson Sampling
3,2.5781709159959787,0,Thompson Sampling
3,3.6691038594791388,0,Thompson Sampling
3,1.9612191860472779,0,Thompson Sampling
2,3.518114971131041,1,Thompson Sampling
3,5.00680626158637,0,Thompson Sampling
3,4.4362912087917294,0,Thompson Sampling
2,1.398571407537373,1,Thompson Sampling
3,4.264787544993875,0,Thompson Sampling
3,4.300038896059616,0,Thompson Sampling
3,3.661716234578031,0,Thompson Sampling
3,4.749007512425575,0,Thompson Sampling
3,7.285174847289147,0,Thompson Sampling
2,3.0292378258463795,1,Thompson Sampling
3,3.505443982952693,0,Thompson Sampling
3,4.142234862054789,0,Thompson Sampling
3,3.633433730027838,0,Thompson Sampling
3,4.3033010241488405,0,Thompson Sampling
3,3.572067676133181,0,Thompson Sampling
2,4.420325845727688,1,Thompson Sampling
3,3.061233653791955,0,Thompson Sampling
3,4.796183766970272,0,Thompson Sampling
2,3.666863141831789,1,Thompson Sampling
3,3.2464105972732527,0,Thompson Sampling
3,2.6711018178216333,0,Thompson Sampling
3,3.8964878929653044,0,Thompson Sampling
3,5.203419556763116,0,Thompson Sampling
3,4.573629863477587,0,Thompson Sampling
3,3.371850050259741,0,Thompson Sampling
3,3.7990713604203687,0,Thompson Sampling
3,3.1497592197776414,0,Thompson Sampling
3,5.601479417198522,0,Thompson Sampling
3,4.4655348660490395,0,Thompson Sampling
3,2.449940405469639,0,Thompson Sampling
3,3.6138140129168383,0,Thompson Sampling
3,4.566041538649007,0,Thompson Sampling
2,4.865036535970807,1,Thompson Sampling
3,4.476466341560385,0,Thompson Sampling
3,4.648955206739637,0,Thompson Sampling
3,4.283521697077867,0,Thompson Sampling
3,4.631181032193958,0,Thompson Sampling
3,4.243346384972973,0,Thompson Sampling
3,4.382843553504525,0,Thompson Sampling
3,3.3184412951695768,0,Thompson Sampling
3,3.7840918136579775,0,Thompson Sampling
3,4.375118613644145,0,Thompson Sampling
3,3.2348294136414313,0,Thompson Sampling
3,5.112892407162131,0,Thompson Sampling
3,3.7084320528698074,0,Thompson Sampling
3,4.09069052570352,0,Thompson Sampling
3,4.8494504695488745,0,Thompson Sampling
3,4.3639285415428,0,Thompson Sampling
3,3.6861583921337395,0,Thompson Sampling
3,5.3567346599262855,0,Thompson Sampling
2,3.817089589836425,1,Thompson Sampling
3,4.159646437802326,0,Thompson Sampling
3,1.133240325978007,0,Thompson Sampling
3,4.2118329667262975,0,Thompson Sampling
3,5.846529128474415,0,Thompson Sampling
3,4.20509942406731,0,Thompson Sampling
3,3.560589334011505,0,Thompson Sampling
3,3.0764545304236246,0,Thompson Sampling
3,4.982515466296027,0,Thompson Sampling
3,3.7387606444818475,0,Thompson Sampling
3,4.893502946942695,0,Thompson Sampling
3,4.333358253764551,0,Thompson Sampling
3,4.055111558354575,0,Thompson Sampling
3,4.2430559497905875,0,Thompson Sampling
3,4.380721314876077,0,Thompson Sampling
2,3.6500026902971383,1,Thompson Sampling
3,2.502447916164356,0,Thompson Sampling
3,4.256115178642271,0,Thompson Sampling
3,4.073217031968342,0,Thompson Sampling
3,5.556356749611127,0,Thompson Sampling
3,4.143770224326671,0,Thompson Sampling
3,3.4639101565815436,0,Thompson Sampling
2,4.0201719588583975,1,Thompson Sampling
3,5.817982459126918,0,Thompson Sampling
3,5.341317027886552,0,Thompson Sampling
3,1.4834882250300012,0,Thompson Sampling
3,2.268620803225142,0,Thompson Sampling
3,2.499479809123014,0,Thompson Sampling
3,3.1176391283025837,0,Thompson Sampling
3,4.028924313919078,0,Thompson Sampling
3,2.2248890197387494,0,Thompson Sampling
